datetime,volume_demand,volume_production,spot_price,krs_temp_2m,krs_app_temp,stv_temp_2m,stv_app_temp,gas_price
2017-01-18 18:00:00,4874.0,6577.0,29.82,4.2,0.7,4.2,1.7,3.37
2017-01-18 19:00:00,4804.0,6092.0,29.31,3.5,0.0,5.3,2.8,3.37
2017-01-18 20:00:00,4747.0,5828.0,29.27,3.1,-0.5,5.6,3.0,3.37
2017-01-18 21:00:00,4549.0,5244.0,29.08,3.4,-0.4,6.1,3.2,3.37
2017-01-18 22:00:00,4369.0,5073.0,28.79,3.8,-0.0,6.4,3.0,3.37
2017-01-18 23:00:00,4193.0,4402.0,28.11,4.1,0.3,6.6,3.1,3.37
2017-01-19 00:00:00,4147.0,3998.0,27.3,3.6,0.0,6.9,3.6,3.26
2017-01-19 01:00:00,4122.0,3963.0,27.14,2.9,-0.7,6.5,3.6,3.26
2017-01-19 02:00:00,4113.0,4068.0,27.42,3.5,-0.0,6.5,3.6,3.26
2017-01-19 03:00:00,4100.0,4695.0,28.35,3.7,0.3,6.7,3.5,3.26
2017-01-19 04:00:00,4222.0,5449.0,29.11,3.7,0.3,6.7,3.5,3.26
2017-01-19 05:00:00,4596.0,6473.0,29.39,3.8,0.4,6.8,3.5,3.26
2017-01-19 06:00:00,4946.0,7591.0,29.86,4.3,0.7,6.9,3.3,3.26
2017-01-19 07:00:00,5040.0,8256.0,30.43,4.4,1.1,7.0,3.4,3.26
2017-01-19 08:00:00,5026.0,8176.0,30.28,4.1,0.7,7.2,3.6,3.26
2017-01-19 09:00:00,4945.0,7989.0,29.97,5.5,1.8,7.3,3.7,3.26
2017-01-19 10:00:00,4888.0,7572.0,29.82,6.0,2.5,7.5,4.0,3.26
2017-01-19 11:00:00,4878.0,7107.0,29.65,6.5,3.0,7.6,4.4,3.26
2017-01-19 12:00:00,4791.0,6744.0,29.57,6.7,2.8,7.7,4.8,3.26
2017-01-19 13:00:00,4772.0,6564.0,29.53,7.1,3.1,7.7,4.8,3.26
2017-01-19 14:00:00,4755.0,6590.0,29.53,7.2,3.1,7.7,5.0,3.26
2017-01-19 15:00:00,4871.0,7113.0,29.69,6.7,2.6,7.4,4.8,3.26
2017-01-19 16:00:00,4934.0,7615.0,29.84,6.0,2.0,7.4,4.2,3.26
2017-01-19 17:00:00,4879.0,7313.0,29.79,5.7,1.6,7.4,4.2,3.26
2017-01-19 18:00:00,4776.0,6625.0,29.53,5.7,1.5,7.5,4.1,3.26
2017-01-19 19:00:00,4650.0,6174.0,28.87,5.9,1.7,7.6,4.2,3.26
2017-01-19 20:00:00,4564.0,5985.0,28.79,6.1,2.2,7.4,4.2,3.26
2017-01-19 21:00:00,4335.0,5561.0,28.74,6.0,2.6,7.5,4.1,3.26
2017-01-19 22:00:00,4146.0,5123.0,28.41,5.8,2.7,7.5,4.1,3.26
2017-01-19 23:00:00,4046.0,4266.0,27.63,5.3,2.3,7.5,4.1,3.26
2017-01-20 00:00:00,3919.0,3981.0,27.26,5.2,1.8,6.9,3.9,3.25
2017-01-20 01:00:00,3862.0,3969.0,27.11,5.1,1.9,7.5,4.5,3.25
2017-01-20 02:00:00,3886.0,4016.0,27.34,4.7,1.5,7.4,4.3,3.25
2017-01-20 03:00:00,4025.0,4398.0,27.9,5.0,1.5,7.3,4.3,3.25
2017-01-20 04:00:00,4094.0,4752.0,28.01,5.7,1.9,7.4,4.3,3.25
2017-01-20 05:00:00,4361.0,5714.0,28.59,5.7,1.7,7.1,3.8,3.25
2017-01-20 06:00:00,4815.0,7056.0,29.73,5.4,1.4,7.3,3.9,3.25
2017-01-20 07:00:00,4890.0,7472.0,29.98,5.3,1.4,7.5,3.8,3.25
2017-01-20 08:00:00,4850.0,7417.0,29.89,5.1,1.2,7.4,3.4,3.25
2017-01-20 09:00:00,4830.0,7262.0,29.84,5.4,1.6,7.5,3.6,3.25
2017-01-20 10:00:00,4756.0,6846.0,29.72,6.4,2.7,7.8,3.9,3.25
2017-01-20 11:00:00,4683.0,6319.0,29.5,7.4,3.9,7.9,4.2,3.25
2017-01-20 12:00:00,4702.0,6379.0,29.37,8.0,4.7,7.9,4.4,3.25
2017-01-20 13:00:00,4669.0,6176.0,29.08,8.2,4.8,7.9,4.5,3.25
2017-01-20 14:00:00,4646.0,6219.0,28.92,7.7,4.3,7.6,4.4,3.25
2017-01-20 15:00:00,4740.0,6488.0,29.33,6.8,3.2,7.6,4.4,3.25
2017-01-20 16:00:00,4766.0,6680.0,29.62,6.2,2.5,7.4,4.3,3.25
2017-01-20 17:00:00,4737.0,6593.0,29.52,5.9,2.3,7.3,4.2,3.25
2017-01-20 18:00:00,4624.0,6216.0,28.9,5.3,2.1,7.1,4.1,3.25
2017-01-20 19:00:00,4464.0,5702.0,28.36,4.8,1.6,7.0,4.2,3.25
2017-01-20 20:00:00,4341.0,5364.0,28.28,4.4,1.1,7.0,4.2,3.25
2017-01-20 21:00:00,4244.0,4951.0,28.11,3.7,0.5,7.2,4.4,3.25
2017-01-20 22:00:00,4089.0,4524.0,27.69,3.3,-0.0,7.1,4.4,3.25
2017-01-20 23:00:00,3986.0,4096.0,27.64,3.0,-0.4,7.0,3.9,3.25
2017-01-21 00:00:00,3904.0,3931.0,27.15,2.9,-0.6,6.9,3.8,3.23
2017-01-21 01:00:00,3891.0,3878.0,26.9,2.6,-0.9,6.5,3.6,3.23
2017-01-21 02:00:00,3894.0,3882.0,26.93,2.7,-0.9,6.3,3.6,3.23
2017-01-21 03:00:00,3907.0,4051.0,27.22,2.8,-0.8,6.4,3.7,3.23
2017-01-21 04:00:00,3942.0,4218.0,27.74,2.6,-1.0,6.5,3.9,3.23
2017-01-21 05:00:00,4028.0,4283.0,27.77,2.2,-1.4,6.2,3.6,3.23
2017-01-21 06:00:00,4170.0,4972.0,28.24,1.6,-1.9,5.9,3.2,3.23
2017-01-21 07:00:00,4375.0,5793.0,28.8,1.1,-2.6,5.6,2.9,3.23
2017-01-21 08:00:00,4545.0,6246.0,29.17,0.5,-3.2,5.3,2.7,3.23
2017-01-21 09:00:00,4671.0,6529.0,29.52,0.9,-2.6,5.3,3.0,3.23
2017-01-21 10:00:00,4639.0,6448.0,29.51,2.4,-0.6,5.8,3.6,3.23
2017-01-21 11:00:00,4580.0,6250.0,29.29,3.9,1.5,5.7,3.5,3.23
2017-01-21 12:00:00,4459.0,6040.0,29.09,4.6,2.2,5.3,2.6,3.23
2017-01-21 13:00:00,4408.0,6046.0,29.06,4.9,2.5,5.0,2.0,3.23
2017-01-21 14:00:00,4491.0,6429.0,29.51,3.2,0.4,4.4,1.7,3.23
2017-01-21 15:00:00,4615.0,7455.0,29.9,3.9,1.7,4.1,1.8,3.23
2017-01-21 16:00:00,4820.0,8373.0,30.94,-0.1,-2.8,3.9,1.7,3.23
2017-01-21 17:00:00,4828.0,8052.0,30.36,0.5,-2.4,3.8,1.9,3.23
2017-01-21 18:00:00,4749.0,7109.0,29.82,-0.4,-3.6,3.9,1.9,3.23
2017-01-21 19:00:00,4604.0,6027.0,29.31,-0.9,-4.1,3.5,0.9,3.23
2017-01-21 20:00:00,4496.0,5570.0,28.97,-1.5,-4.4,3.4,0.8,3.23
2017-01-21 21:00:00,4343.0,5108.0,28.54,-2.0,-4.8,3.3,0.7,3.23
2017-01-21 22:00:00,4280.0,4729.0,28.13,-2.3,-5.3,3.0,0.3,3.23
2017-01-21 23:00:00,4225.0,4880.0,28.57,-2.9,-6.2,2.3,-0.5,3.23
2017-01-22 00:00:00,4157.0,4398.0,28.08,-2.3,-5.6,3.3,0.6,3.23
2017-01-22 01:00:00,4112.0,4117.0,27.78,-2.6,-5.9,3.2,0.5,3.23
2017-01-22 02:00:00,4090.0,4079.0,27.71,-2.0,-5.5,3.6,1.0,3.23
2017-01-22 03:00:00,4095.0,4167.0,27.75,-1.4,-5.3,3.9,1.4,3.23
2017-01-22 04:00:00,4120.0,4313.0,28.02,-0.3,-4.4,3.9,1.2,3.23
2017-01-22 05:00:00,4172.0,4488.0,28.05,0.8,-3.2,4.0,1.3,3.23
2017-01-22 06:00:00,4273.0,4983.0,28.44,1.7,-2.2,3.7,0.8,3.23
2017-01-22 07:00:00,4476.0,5476.0,28.75,2.5,-1.1,3.4,0.2,3.23
2017-01-22 08:00:00,4565.0,5964.0,29.29,2.9,-0.7,3.3,-0.1,3.23
2017-01-22 09:00:00,4715.0,6378.0,29.6,3.1,-0.5,3.5,0.1,3.23
2017-01-22 10:00:00,4730.0,6402.0,29.59,3.6,0.0,4.1,1.0,3.23
2017-01-22 11:00:00,4686.0,6188.0,29.53,4.1,0.6,4.6,1.7,3.23
2017-01-22 12:00:00,4665.0,6136.0,29.52,4.5,1.2,4.8,2.4,3.23
2017-01-22 13:00:00,4626.0,6092.0,29.52,4.5,1.0,5.0,2.9,3.23
2017-01-22 14:00:00,4659.0,6418.0,29.62,4.2,0.7,5.3,3.0,3.23
2017-01-22 15:00:00,4822.0,7483.0,29.98,3.5,-0.0,4.8,2.3,3.23
2017-01-22 16:00:00,4819.0,8144.0,30.7,2.8,-0.7,4.5,1.8,3.23
2017-01-22 17:00:00,4823.0,8018.0,30.53,3.0,-0.7,4.0,1.0,3.23
2017-01-22 18:00:00,4806.0,7225.0,29.95,3.2,-0.3,3.8,0.7,3.23
2017-01-22 19:00:00,4727.0,6280.0,29.65,3.3,0.2,3.9,1.0,3.23
2017-01-22 20:00:00,4658.0,5895.0,29.53,3.4,-0.0,3.9,0.8,3.23
2017-01-22 21:00:00,4579.0,5531.0,29.04,3.3,-0.2,4.2,1.6,3.23
2017-01-22 22:00:00,4400.0,4963.0,28.42,3.1,-0.4,4.8,2.6,3.23
2017-01-22 23:00:00,4257.0,4652.0,28.34,2.5,-1.0,4.7,2.5,3.23
2017-01-23 00:00:00,4224.0,4431.0,28.05,2.5,-1.0,3.7,1.1,3.23
2017-01-23 01:00:00,4194.0,4307.0,27.86,2.7,-0.7,3.2,0.3,3.23
2017-01-23 02:00:00,4201.0,4330.0,27.81,2.6,-0.7,3.0,-0.1,3.23
2017-01-23 03:00:00,4294.0,4729.0,28.44,2.8,-0.6,3.1,0.6,3.23
2017-01-23 04:00:00,4457.0,4996.0,28.63,2.7,-0.8,3.7,1.1,3.23
2017-01-23 05:00:00,4784.0,6120.0,29.39,3.0,-0.5,2.8,-0.1,3.23
2017-01-23 06:00:00,5231.0,7760.0,30.31,2.3,-1.2,2.4,-0.8,3.23
2017-01-23 07:00:00,5422.0,8350.0,30.62,1.7,-2.0,2.7,-0.3,3.23
2017-01-23 08:00:00,5307.0,7997.0,30.32,2.2,-1.5,4.5,1.7,3.23
2017-01-23 09:00:00,5293.0,7917.0,30.09,2.3,-1.4,5.0,2.2,3.23
2017-01-23 10:00:00,5012.0,7577.0,29.96,3.3,-0.5,5.7,2.7,3.23
2017-01-23 11:00:00,5069.0,7442.0,29.85,4.4,0.6,6.0,2.8,3.23
2017-01-23 12:00:00,5016.0,7309.0,29.78,4.4,0.6,5.6,3.1,3.23
2017-01-23 13:00:00,4972.0,7202.0,29.75,4.4,0.5,5.8,3.1,3.23
2017-01-23 14:00:00,5007.0,7619.0,29.85,4.0,0.2,5.7,3.3,3.23
2017-01-23 15:00:00,5160.0,8339.0,30.24,2.9,-0.9,5.8,3.7,3.23
2017-01-23 16:00:00,5222.0,8745.0,31.08,1.6,-2.1,2.9,0.4,3.23
2017-01-23 17:00:00,5150.0,8315.0,30.44,0.9,-2.9,1.9,-1.1,3.23
2017-01-23 18:00:00,5129.0,7759.0,29.91,0.8,-3.0,1.7,-1.4,3.23
2017-01-23 19:00:00,5052.0,6911.0,29.55,0.9,-2.9,2.6,-0.1,3.23
2017-01-23 20:00:00,4935.0,6588.0,29.35,0.9,-3.0,3.0,0.4,3.23
2017-01-23 21:00:00,4736.0,6021.0,28.85,0.9,-3.1,3.3,0.6,3.23
2017-01-23 22:00:00,4559.0,5623.0,28.45,1.0,-2.9,5.5,3.6,3.23
2017-01-23 23:00:00,4326.0,5636.0,29.04,1.0,-2.7,3.1,0.8,3.23
2017-01-24 00:00:00,4303.0,5749.0,28.93,0.3,-3.5,2.3,-0.6,3.16
2017-01-24 01:00:00,4305.0,5679.0,28.93,-0.6,-4.5,2.0,-0.8,3.16
2017-01-24 02:00:00,4372.0,5726.0,29.03,-1.1,-5.1,2.3,-0.9,3.16
2017-01-24 03:00:00,4395.0,5860.0,29.53,-1.7,-5.8,2.5,-0.8,3.16
2017-01-24 04:00:00,4532.0,6223.0,29.71,-2.4,-6.4,2.8,-0.5,3.16
2017-01-24 05:00:00,4958.0,8189.0,30.84,-3.0,-6.9,2.4,-0.9,3.16
2017-01-24 06:00:00,5330.0,9160.0,32.83,-3.6,-7.4,2.8,-0.7,3.16
2017-01-24 07:00:00,5445.0,9337.0,33.98,-3.9,-7.9,3.4,-0.2,3.16
2017-01-24 08:00:00,5304.0,9245.0,33.19,-3.5,-7.8,3.2,-0.4,3.16
2017-01-24 09:00:00,5371.0,9234.0,32.82,-0.9,-5.2,3.7,0.3,3.16
2017-01-24 10:00:00,5255.0,9021.0,31.86,2.2,-1.5,4.7,1.3,3.16
2017-01-24 11:00:00,5268.0,8940.0,31.71,3.8,0.7,5.1,1.9,3.16
2017-01-24 12:00:00,5305.0,8901.0,31.48,4.9,1.8,5.7,2.2,3.16
2017-01-24 13:00:00,5225.0,8771.0,31.31,4.9,1.5,6.2,2.9,3.16
2017-01-24 14:00:00,5214.0,8783.0,31.12,4.6,1.6,6.4,2.9,3.16
2017-01-24 15:00:00,5291.0,9167.0,31.77,3.3,0.1,6.2,2.5,3.16
2017-01-24 16:00:00,5266.0,9231.0,32.21,2.8,-0.7,6.2,2.5,3.16
2017-01-24 17:00:00,5150.0,8923.0,31.56,3.1,-0.3,6.4,2.7,3.16
2017-01-24 18:00:00,5137.0,8773.0,31.37,3.3,-0.1,6.5,3.0,3.16
2017-01-24 19:00:00,5061.0,7944.0,30.34,3.2,-0.0,6.7,3.3,3.16
2017-01-24 20:00:00,4929.0,6939.0,29.91,3.8,0.6,6.9,3.5,3.16
2017-01-24 21:00:00,4778.0,6411.0,29.08,4.4,1.2,6.9,3.6,3.16
2017-01-24 22:00:00,4540.0,6002.0,28.58,4.7,1.3,6.9,3.5,3.16
2017-01-24 23:00:00,4373.0,5559.0,28.84,4.8,1.4,6.9,3.4,3.16
2017-01-25 00:00:00,4215.0,5215.0,28.47,4.4,1.1,6.7,3.2,3.16
2017-01-25 01:00:00,4197.0,4855.0,28.18,4.0,0.7,6.9,3.3,3.16
2017-01-25 02:00:00,4206.0,4940.0,28.19,3.6,0.3,6.9,3.2,3.16
2017-01-25 03:00:00,4278.0,5570.0,28.82,3.6,0.4,6.8,3.1,3.16
2017-01-25 04:00:00,4342.0,5571.0,28.7,2.9,-0.3,6.6,2.9,3.16
2017-01-25 05:00:00,4720.0,6677.0,29.41,3.1,-0.2,6.6,2.7,3.16
2017-01-25 06:00:00,5170.0,8404.0,31.23,3.9,0.6,6.7,2.8,3.16
2017-01-25 07:00:00,5226.0,8957.0,31.91,4.2,0.9,6.8,3.0,3.16
2017-01-25 08:00:00,5128.0,8686.0,31.4,4.5,1.3,6.9,3.1,3.16
2017-01-25 09:00:00,5020.0,8616.0,31.22,4.8,1.7,7.0,3.2,3.16
2017-01-25 10:00:00,4999.0,8111.0,30.88,5.1,1.9,7.3,3.5,3.16
2017-01-25 11:00:00,4936.0,7653.0,30.68,5.2,2.1,7.6,3.6,3.16
2017-01-25 12:00:00,4904.0,7356.0,30.51,5.1,1.8,7.4,3.3,3.16
2017-01-25 13:00:00,4902.0,7291.0,30.25,5.2,1.5,7.8,3.6,3.16
2017-01-25 14:00:00,4905.0,7338.0,30.27,5.1,1.6,7.7,3.6,3.16
2017-01-25 15:00:00,4996.0,7823.0,30.76,5.2,1.8,7.4,3.3,3.16
2017-01-25 16:00:00,5038.0,8470.0,31.18,5.2,1.5,7.1,3.1,3.16
2017-01-25 17:00:00,4934.0,8011.0,30.92,5.1,1.3,7.0,2.9,3.16
2017-01-25 18:00:00,4891.0,7069.0,29.89,5.1,1.3,7.0,2.8,3.16
2017-01-25 19:00:00,4779.0,6424.0,29.19,5.1,1.2,6.9,2.7,3.16
2017-01-25 20:00:00,4631.0,6001.0,28.93,5.0,1.1,6.4,2.0,3.16
2017-01-25 21:00:00,4442.0,5197.0,28.23,4.8,0.9,6.0,1.6,3.16
2017-01-25 22:00:00,4243.0,4648.0,27.74,4.6,0.7,5.7,1.5,3.16
2017-01-25 23:00:00,4110.0,4295.0,28.08,4.4,0.5,5.9,1.8,3.16
2017-01-26 00:00:00,4040.0,4070.0,27.62,4.4,0.7,6.1,1.7,3.26
2017-01-26 01:00:00,4052.0,4000.0,27.47,4.5,0.7,5.3,0.9,3.26
2017-01-26 02:00:00,4088.0,4011.0,27.24,4.5,0.6,5.0,0.6,3.26
2017-01-26 03:00:00,4115.0,4188.0,27.46,4.3,0.5,4.7,0.3,3.26
2017-01-26 04:00:00,4229.0,4443.0,28.35,4.1,0.3,5.2,0.9,3.26
2017-01-26 05:00:00,4594.0,5591.0,29.25,4.0,0.0,5.3,1.1,3.26
2017-01-26 06:00:00,5030.0,7035.0,31.14,3.6,-0.3,5.1,1.1,3.26
2017-01-26 07:00:00,5137.0,7544.0,31.46,3.3,-0.6,4.9,1.0,3.26
2017-01-26 08:00:00,5143.0,7419.0,31.34,3.3,-0.5,4.5,0.6,3.26
2017-01-26 09:00:00,5175.0,7389.0,31.32,3.1,-0.5,4.3,0.3,3.26
2017-01-26 10:00:00,5092.0,7089.0,31.2,3.4,-0.3,4.3,0.1,3.26
2017-01-26 11:00:00,5037.0,6954.0,31.1,3.5,-0.4,4.4,-0.1,3.26
2017-01-26 12:00:00,4919.0,6769.0,31.03,3.5,-0.2,4.7,-0.1,3.26
2017-01-26 13:00:00,4966.0,6768.0,31.02,3.6,0.1,4.5,-0.3,3.26
2017-01-26 14:00:00,5011.0,6902.0,31.09,3.5,0.3,4.3,-0.3,3.26
2017-01-26 15:00:00,5037.0,7162.0,31.28,3.3,0.4,4.0,-0.8,3.26
2017-01-26 16:00:00,5153.0,7861.0,31.62,3.0,0.1,3.7,-0.7,3.26
2017-01-26 17:00:00,5116.0,7605.0,31.39,2.8,-0.3,3.6,-0.8,3.26
2017-01-26 18:00:00,5056.0,7069.0,31.01,2.5,-0.5,3.4,-0.9,3.26
2017-01-26 19:00:00,4943.0,6533.0,29.96,2.0,-0.9,3.5,-1.0,3.26
2017-01-26 20:00:00,4826.0,6067.0,29.81,1.9,-1.1,3.3,-1.3,3.26
2017-01-26 21:00:00,4674.0,5311.0,29.21,1.9,-0.9,3.0,-1.7,3.26
2017-01-26 22:00:00,4468.0,5004.0,28.83,1.7,-1.3,3.0,-1.8,3.26
2017-01-26 23:00:00,4373.0,4403.0,28.52,1.4,-1.7,2.8,-1.8,3.26
2017-01-27 00:00:00,4305.0,4272.0,28.13,1.4,-1.8,2.7,-1.7,3.44
2017-01-27 01:00:00,4272.0,4175.0,28.07,1.1,-2.1,2.6,-1.9,3.44
2017-01-27 02:00:00,4273.0,4201.0,28.3,0.8,-2.6,2.4,-2.1,3.44
2017-01-27 03:00:00,4357.0,4434.0,28.69,0.6,-2.7,2.4,-2.2,3.44
2017-01-27 04:00:00,4452.0,5172.0,29.58,0.6,-2.7,2.3,-2.5,3.44
2017-01-27 05:00:00,4835.0,6639.0,30.88,0.7,-2.8,2.5,-2.2,3.44
2017-01-27 06:00:00,5306.0,8000.0,32.07,0.7,-3.0,2.3,-2.0,3.44
2017-01-27 07:00:00,5406.0,8201.0,32.14,0.8,-3.0,1.7,-2.3,3.44
2017-01-27 08:00:00,5321.0,8023.0,31.96,0.9,-3.1,1.5,-2.4,3.44
2017-01-27 09:00:00,5303.0,7756.0,31.86,1.5,-2.7,1.7,-2.3,3.44
2017-01-27 10:00:00,5190.0,7313.0,31.67,2.4,-2.2,4.5,0.2,3.44
2017-01-27 11:00:00,5077.0,7022.0,31.41,2.9,-1.9,5.9,0.8,3.44
2017-01-27 12:00:00,5052.0,6822.0,31.13,2.5,-2.6,6.8,1.8,3.44
2017-01-27 13:00:00,5075.0,6941.0,31.02,2.6,-2.9,7.0,1.8,3.44
2017-01-27 14:00:00,4993.0,6971.0,31.03,2.3,-2.9,6.6,1.4,3.44
2017-01-27 15:00:00,5024.0,7308.0,31.53,2.2,-2.7,5.2,-0.9,3.44
2017-01-27 16:00:00,5191.0,8063.0,31.91,2.4,-1.7,3.3,-3.3,3.44
2017-01-27 17:00:00,5166.0,7772.0,31.8,2.8,-0.7,2.8,-3.7,3.44
2017-01-27 18:00:00,5030.0,7023.0,31.08,2.3,-0.8,2.9,-3.5,3.44
2017-01-27 19:00:00,4918.0,6572.0,30.07,2.1,-0.9,3.0,-2.8,3.44
2017-01-27 20:00:00,4807.0,6159.0,29.88,2.3,-0.0,2.9,-2.3,3.44
2017-01-27 21:00:00,4608.0,5410.0,29.53,1.2,-1.3,3.3,-1.7,3.44
2017-01-27 22:00:00,4490.0,5008.0,28.89,1.1,-2.1,3.7,-1.0,3.44
2017-01-27 23:00:00,4358.0,4846.0,28.84,1.5,-2.0,3.8,-0.6,3.44
2017-01-28 00:00:00,4279.0,4487.0,28.47,1.7,-1.6,3.7,-0.6,3.31
2017-01-28 01:00:00,4226.0,4358.0,28.25,1.9,-1.4,3.0,-1.1,3.31
2017-01-28 02:00:00,4248.0,4281.0,28.14,1.9,-1.4,2.6,-1.5,3.31
2017-01-28 03:00:00,4255.0,4288.0,28.18,1.8,-1.4,2.5,-1.7,3.31
2017-01-28 04:00:00,4259.0,4381.0,28.42,2.0,-1.3,3.0,-1.7,3.31
2017-01-28 05:00:00,4327.0,4788.0,28.67,2.0,-1.4,3.3,-1.7,3.31
2017-01-28 06:00:00,4424.0,5374.0,28.91,1.5,-2.0,3.6,-1.2,3.31
2017-01-28 07:00:00,4590.0,5770.0,29.35,1.0,-2.8,4.0,-1.0,3.31
2017-01-28 08:00:00,4736.0,6257.0,29.71,1.4,-2.4,4.5,-0.5,3.31
2017-01-28 09:00:00,4879.0,6420.0,29.89,2.1,-1.7,4.8,-0.3,3.31
2017-01-28 10:00:00,4883.0,6452.0,29.89,3.0,-0.8,5.6,0.2,3.31
2017-01-28 11:00:00,4874.0,6442.0,29.87,3.7,-0.6,5.7,-0.2,3.31
2017-01-28 12:00:00,4832.0,6387.0,29.75,3.8,-0.8,6.1,0.5,3.31
2017-01-28 13:00:00,4807.0,6337.0,29.65,4.1,-0.4,6.9,1.1,3.31
2017-01-28 14:00:00,4796.0,6436.0,29.89,4.2,-0.1,7.2,0.9,3.31
2017-01-28 15:00:00,4878.0,6979.0,30.47,4.1,0.1,7.1,0.9,3.31
2017-01-28 16:00:00,4969.0,7696.0,31.13,3.5,-0.4,6.6,0.4,3.31
2017-01-28 17:00:00,4946.0,7231.0,30.97,3.2,-0.7,6.2,0.5,3.31
2017-01-28 18:00:00,4851.0,6545.0,30.18,3.2,-0.7,6.2,0.7,3.31
2017-01-28 19:00:00,4699.0,6265.0,29.75,3.2,-0.7,6.1,0.2,3.31
2017-01-28 20:00:00,4538.0,5875.0,29.55,3.2,-0.6,6.2,0.3,3.31
2017-01-28 21:00:00,4425.0,5383.0,29.08,3.1,-0.9,6.1,0.4,3.31
2017-01-28 22:00:00,4316.0,4840.0,28.72,2.9,-1.2,5.8,0.4,3.31
2017-01-28 23:00:00,4266.0,4636.0,28.82,2.9,-0.9,5.3,-0.2,3.31
2017-01-29 00:00:00,4194.0,4237.0,28.22,3.0,-0.9,5.1,-0.7,3.31
2017-01-29 01:00:00,4144.0,4085.0,27.87,2.9,-1.2,4.3,-1.4,3.31
2017-01-29 02:00:00,4127.0,4051.0,27.72,2.7,-1.2,4.0,-1.6,3.31
2017-01-29 03:00:00,4133.0,4061.0,27.68,2.5,-1.2,4.0,-1.6,3.31
2017-01-29 04:00:00,4158.0,4115.0,27.79,2.0,-1.4,3.8,-1.6,3.31
2017-01-29 05:00:00,4240.0,4112.0,27.76,1.4,-2.2,3.5,-1.9,3.31
2017-01-29 06:00:00,4366.0,4198.0,28.02,1.4,-2.3,3.0,-2.6,3.31
2017-01-29 07:00:00,4483.0,4702.0,28.6,1.9,-1.5,2.5,-3.4,3.31
2017-01-29 08:00:00,4624.0,5167.0,28.9,3.1,-0.3,2.4,-3.2,3.31
2017-01-29 09:00:00,4760.0,5574.0,29.34,4.1,0.0,3.0,-2.3,3.31
2017-01-29 10:00:00,4810.0,5517.0,29.23,3.9,0.1,4.2,-1.1,3.31
2017-01-29 11:00:00,4822.0,5476.0,28.93,4.3,0.5,3.5,-2.4,3.31
2017-01-29 12:00:00,4840.0,5543.0,28.87,4.8,0.6,3.7,-3.1,3.31
2017-01-29 13:00:00,4769.0,5489.0,28.85,4.5,-0.1,4.7,-1.8,3.31
2017-01-29 14:00:00,4746.0,5493.0,28.97,4.4,-0.2,5.1,-1.8,3.31
2017-01-29 15:00:00,4798.0,5858.0,29.55,4.0,-0.5,5.5,-0.6,3.31
2017-01-29 16:00:00,4861.0,6003.0,29.93,4.2,-0.8,5.6,-0.5,3.31
2017-01-29 17:00:00,4803.0,5952.0,29.82,4.2,-0.3,5.6,-0.4,3.31
2017-01-29 18:00:00,4794.0,5748.0,29.43,4.0,-0.3,5.2,-0.8,3.31
2017-01-29 19:00:00,4740.0,5393.0,28.97,3.7,-0.4,5.3,-0.2,3.31
2017-01-29 20:00:00,4657.0,5152.0,28.85,3.5,-0.5,5.2,-0.3,3.31
2017-01-29 21:00:00,4498.0,4742.0,28.62,3.5,-0.3,5.1,-0.2,3.31
2017-01-29 22:00:00,4319.0,4351.0,28.11,3.3,-0.6,5.3,0.4,3.31
2017-01-29 23:00:00,4195.0,3928.0,28.02,3.2,-0.7,4.9,0.2,3.31
2017-01-30 00:00:00,4133.0,3765.0,27.46,3.8,-0.4,5.1,0.2,3.31
2017-01-30 01:00:00,4123.0,3761.0,27.47,3.6,-0.4,5.2,1.3,3.31
2017-01-30 02:00:00,4122.0,3998.0,28.16,3.4,-0.4,4.9,2.0,3.31
2017-01-30 03:00:00,4226.0,4466.0,28.73,3.1,-0.4,4.2,1.9,3.31
2017-01-30 04:00:00,4361.0,5535.0,29.71,2.4,-1.0,4.0,1.5,3.31
2017-01-30 05:00:00,4777.0,7101.0,30.79,2.1,-1.3,4.2,0.9,3.31
2017-01-30 06:00:00,5199.0,8100.0,31.45,1.8,-1.4,1.9,-1.3,3.31
2017-01-30 07:00:00,5297.0,8271.0,31.5,1.0,-1.9,-0.6,-3.8,3.31
2017-01-30 08:00:00,5234.0,8188.0,31.49,0.8,-2.0,-1.2,-4.8,3.31
2017-01-30 09:00:00,5194.0,8172.0,31.45,1.6,-0.9,1.3,-1.8,3.31
2017-01-30 10:00:00,5103.0,8064.0,31.41,3.2,1.1,2.9,0.1,3.31
2017-01-30 11:00:00,5012.0,7923.0,31.35,4.7,2.8,3.9,1.2,3.31
2017-01-30 12:00:00,5005.0,7908.0,31.29,5.1,2.9,5.1,2.9,3.31
2017-01-30 13:00:00,4983.0,7937.0,31.27,5.5,3.1,5.5,3.1,3.31
2017-01-30 14:00:00,4940.0,7815.0,31.3,5.3,3.4,5.4,3.0,3.31
2017-01-30 15:00:00,5021.0,7873.0,31.34,5.0,2.9,4.9,2.4,3.31
2017-01-30 16:00:00,5078.0,8020.0,31.45,3.0,0.4,3.4,0.3,3.31
2017-01-30 17:00:00,5018.0,7906.0,31.43,1.4,-1.8,2.1,-1.5,3.31
2017-01-30 18:00:00,4985.0,7877.0,31.41,1.6,-1.5,1.1,-2.8,3.31
2017-01-30 19:00:00,4964.0,7368.0,31.21,2.6,0.1,1.1,-3.0,3.31
