latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
58.94552,5.650224,15.0,7200,Europe/Oslo,CEST

time,temperature_2m (°C),cloud_cover (%),wind_speed_10m (m/s),is_day (),sunshine_duration (s)
2016-02-02T01:00,6.1,83,10.83,0,0.00
2016-02-02T02:00,6.5,100,10.62,0,0.00
2016-02-02T03:00,6.5,93,11.60,0,0.00
2016-02-02T04:00,5.9,100,11.28,0,0.00
2016-02-02T05:00,5.6,100,11.58,0,0.00
2016-02-02T06:00,6.6,100,11.92,0,0.00
2016-02-02T07:00,6.5,100,13.87,0,0.00
2016-02-02T08:00,6.3,100,13.51,0,0.00
2016-02-02T09:00,6.0,100,12.71,0,0.00
2016-02-02T10:00,5.8,100,12.24,1,0.00
2016-02-02T11:00,6.0,100,12.54,1,0.00
2016-02-02T12:00,5.8,100,12.63,1,0.00
2016-02-02T13:00,6.3,100,12.55,1,0.00
2016-02-02T14:00,6.8,100,14.17,1,0.00
2016-02-02T15:00,6.7,100,13.44,1,0.00
2016-02-02T16:00,6.6,100,12.63,1,0.00
2016-02-02T17:00,6.7,100,11.54,1,0.00
2016-02-02T18:00,6.7,100,10.41,0,0.00
2016-02-02T19:00,6.4,100,9.50,0,0.00
2016-02-02T20:00,6.3,93,9.55,0,0.00
2016-02-02T21:00,6.0,91,10.31,0,0.00
2016-02-02T22:00,5.9,78,10.86,0,0.00
2016-02-02T23:00,6.0,34,11.05,0,0.00
2016-02-03T00:00,5.9,54,10.54,0,0.00
2016-02-03T01:00,5.7,34,9.81,0,0.00
2016-02-03T02:00,5.5,41,9.21,0,0.00
2016-02-03T03:00,5.4,33,8.60,0,0.00
2016-02-03T04:00,4.9,27,8.22,0,0.00
2016-02-03T05:00,4.3,23,7.69,0,0.00
2016-02-03T06:00,3.9,41,7.10,0,0.00
2016-02-03T07:00,3.6,46,6.64,0,0.00
2016-02-03T08:00,3.6,63,7.08,0,0.00
2016-02-03T09:00,3.6,58,7.35,0,0.00
2016-02-03T10:00,3.4,43,7.85,1,0.00
2016-02-03T11:00,3.4,42,8.70,1,642.54
2016-02-03T12:00,3.9,67,9.13,1,1632.55
2016-02-03T13:00,4.0,57,8.38,1,3600.00
2016-02-03T14:00,3.8,65,8.39,1,3600.00
2016-02-03T15:00,3.9,69,8.93,1,3600.00
2016-02-03T16:00,3.5,45,9.34,1,3600.00
2016-02-03T17:00,3.1,46,9.62,1,3529.81
2016-02-03T18:00,3.2,59,9.62,1,364.45
2016-02-03T19:00,3.2,51,9.33,0,0.00
2016-02-03T20:00,3.3,51,9.27,0,0.00
2016-02-03T21:00,3.3,51,9.48,0,0.00
2016-02-03T22:00,3.2,48,9.26,0,0.00
2016-02-03T23:00,3.0,60,9.05,0,0.00
2016-02-04T00:00,3.3,39,8.13,0,0.00
2016-02-04T01:00,2.8,58,8.49,0,0.00
2016-02-04T02:00,2.8,82,7.99,0,0.00
2016-02-04T03:00,2.6,64,7.65,0,0.00
2016-02-04T04:00,2.5,43,7.03,0,0.00
2016-02-04T05:00,2.3,44,6.64,0,0.00
2016-02-04T06:00,2.1,34,6.49,0,0.00
2016-02-04T07:00,1.9,40,6.21,0,0.00
2016-02-04T08:00,1.9,50,6.05,0,0.00
2016-02-04T09:00,1.8,33,5.88,0,0.00
2016-02-04T10:00,2.2,37,6.00,1,0.00
2016-02-04T11:00,2.3,34,6.28,1,1144.32
2016-02-04T12:00,2.7,56,6.80,1,3600.00
2016-02-04T13:00,3.0,37,6.96,1,3600.00
2016-02-04T14:00,3.0,54,6.88,1,3600.00
2016-02-04T15:00,3.1,52,6.95,1,3600.00
2016-02-04T16:00,3.1,30,6.93,1,3600.00
2016-02-04T17:00,2.9,30,6.95,1,3600.00
2016-02-04T18:00,2.8,42,6.33,1,600.73
2016-02-04T19:00,2.5,62,5.98,0,0.00
2016-02-04T20:00,2.5,52,5.19,0,0.00
2016-02-04T21:00,2.5,43,4.05,0,0.00
2016-02-04T22:00,2.4,40,2.53,0,0.00
2016-02-04T23:00,2.2,64,1.40,0,0.00
2016-02-05T00:00,-0.1,100,1.26,0,0.00
2016-02-05T01:00,0.8,100,0.14,0,0.00
2016-02-05T02:00,1.3,69,0.64,0,0.00
2016-02-05T03:00,2.3,92,0.73,0,0.00
2016-02-05T04:00,2.8,100,1.46,0,0.00
2016-02-05T05:00,3.2,100,2.31,0,0.00
2016-02-05T06:00,1.8,100,3.22,0,0.00
2016-02-05T07:00,2.5,100,4.25,0,0.00
2016-02-05T08:00,2.6,100,5.72,0,0.00
2016-02-05T09:00,2.9,100,6.75,0,0.00
2016-02-05T10:00,3.4,100,7.31,1,0.00
2016-02-05T11:00,3.9,100,7.76,1,0.00
2016-02-05T12:00,3.5,100,8.58,1,0.00
2016-02-05T13:00,4.0,100,8.08,1,0.00
2016-02-05T14:00,4.4,100,7.05,1,0.00
2016-02-05T15:00,4.7,100,6.36,1,0.00
2016-02-05T16:00,5.0,100,5.99,1,0.00
2016-02-05T17:00,5.4,100,6.07,1,0.00
2016-02-05T18:00,5.4,100,6.32,1,0.00
2016-02-05T19:00,5.5,100,6.55,0,0.00
2016-02-05T20:00,5.6,100,6.91,0,0.00
2016-02-05T21:00,5.8,100,7.42,0,0.00
2016-02-05T22:00,5.7,100,8.02,0,0.00
2016-02-05T23:00,5.7,100,8.42,0,0.00
2016-02-06T00:00,6.0,100,8.52,0,0.00
2016-02-06T01:00,6.0,100,8.94,0,0.00
2016-02-06T02:00,6.3,100,9.45,0,0.00
2016-02-06T03:00,6.6,100,9.97,0,0.00
2016-02-06T04:00,6.9,100,9.90,0,0.00
2016-02-06T05:00,7.2,100,9.70,0,0.00
2016-02-06T06:00,7.2,100,9.58,0,0.00
2016-02-06T07:00,6.9,100,8.86,0,0.00
2016-02-06T08:00,6.0,100,7.00,0,0.00
2016-02-06T09:00,5.3,100,6.01,0,0.00
2016-02-06T10:00,5.1,100,4.70,1,0.00
2016-02-06T11:00,5.0,100,3.47,1,0.00
2016-02-06T12:00,5.2,84,2.56,1,0.00
2016-02-06T13:00,5.3,71,2.86,1,1820.15
2016-02-06T14:00,5.3,80,3.71,1,268.99
2016-02-06T15:00,5.5,100,4.88,1,0.00
2016-02-06T16:00,5.6,100,5.02,1,0.00
2016-02-06T17:00,5.4,100,5.66,1,0.00
2016-02-06T18:00,5.4,100,6.08,1,0.00
2016-02-06T19:00,5.2,100,6.94,0,0.00
2016-02-06T20:00,4.6,100,8.50,0,0.00
2016-02-06T21:00,5.1,100,9.69,0,0.00
2016-02-06T22:00,6.1,100,10.47,0,0.00
2016-02-06T23:00,6.8,100,10.63,0,0.00
2016-02-07T00:00,7.4,100,10.75,0,0.00
2016-02-07T01:00,7.8,100,10.71,0,0.00
2016-02-07T02:00,8.1,100,10.81,0,0.00
2016-02-07T03:00,8.0,100,10.94,0,0.00
2016-02-07T04:00,7.9,100,10.72,0,0.00
2016-02-07T05:00,7.8,100,10.61,0,0.00
2016-02-07T06:00,7.8,100,10.58,0,0.00
2016-02-07T07:00,7.8,100,10.37,0,0.00
2016-02-07T08:00,7.7,100,10.53,0,0.00
2016-02-07T09:00,7.7,100,11.14,0,0.00
2016-02-07T10:00,7.7,100,11.48,1,0.00
2016-02-07T11:00,7.5,100,11.02,1,0.00
2016-02-07T12:00,7.1,100,9.27,1,0.00
2016-02-07T13:00,6.7,100,8.39,1,0.00
2016-02-07T14:00,6.7,91,8.75,1,0.00
2016-02-07T15:00,6.7,75,9.54,1,2214.56
2016-02-07T16:00,6.6,38,8.81,1,3600.00
2016-02-07T17:00,6.2,55,10.00,1,2265.04
2016-02-07T18:00,6.0,66,10.90,1,564.39
2016-02-07T19:00,5.6,89,10.57,0,0.00
2016-02-07T20:00,5.6,100,11.10,0,0.00
2016-02-07T21:00,5.5,100,11.14,0,0.00
2016-02-07T22:00,5.5,100,13.26,0,0.00
2016-02-07T23:00,6.5,100,13.20,0,0.00
2016-02-08T00:00,6.4,100,11.97,0,0.00
2016-02-08T01:00,6.2,100,11.92,0,0.00
2016-02-08T02:00,5.7,100,11.61,0,0.00
2016-02-08T03:00,5.7,100,10.10,0,0.00
2016-02-08T04:00,5.6,100,9.26,0,0.00
2016-02-08T05:00,5.6,100,9.17,0,0.00
2016-02-08T06:00,5.2,100,9.49,0,0.00
2016-02-08T07:00,5.0,100,9.21,0,0.00
2016-02-08T08:00,5.5,100,9.44,0,0.00
2016-02-08T09:00,5.8,100,8.66,0,0.00
2016-02-08T10:00,6.2,100,8.00,1,0.00
2016-02-08T11:00,6.4,100,7.32,1,0.00
2016-02-08T12:00,6.6,64,7.13,1,1176.15
2016-02-08T13:00,6.4,100,7.51,1,676.52
2016-02-08T14:00,6.1,100,7.24,1,2621.67
2016-02-08T15:00,6.3,100,7.22,1,3600.00
2016-02-08T16:00,6.1,100,6.55,1,2787.86
2016-02-08T17:00,6.0,100,6.31,1,635.38
2016-02-08T18:00,5.7,100,5.60,1,0.00
2016-02-08T19:00,5.7,100,5.50,0,0.00
2016-02-08T20:00,5.7,100,5.04,0,0.00
2016-02-08T21:00,5.6,100,4.57,0,0.00
2016-02-08T22:00,5.5,100,4.39,0,0.00
2016-02-08T23:00,5.5,100,4.10,0,0.00
2016-02-09T00:00,5.3,100,3.51,0,0.00
2016-02-09T01:00,5.4,100,3.81,0,0.00
2016-02-09T02:00,5.4,100,4.10,0,0.00
2016-02-09T03:00,5.2,91,4.39,0,0.00
2016-02-09T04:00,5.2,78,4.55,0,0.00
2016-02-09T05:00,5.3,50,4.92,0,0.00
2016-02-09T06:00,5.3,46,5.15,0,0.00
2016-02-09T07:00,5.4,46,4.72,0,0.00
2016-02-09T08:00,5.3,43,4.74,0,0.00
2016-02-09T09:00,5.3,53,4.74,0,0.00
2016-02-09T10:00,5.3,46,5.04,1,0.00
2016-02-09T11:00,5.3,49,5.33,1,1712.15
2016-02-09T12:00,5.8,44,4.30,1,3344.77
2016-02-09T13:00,5.9,57,4.52,1,3047.69
2016-02-09T14:00,5.9,42,4.41,1,3600.00
2016-02-09T15:00,5.9,44,4.06,1,3600.00
2016-02-09T16:00,6.0,34,3.60,1,3600.00
2016-02-09T17:00,5.4,39,3.35,1,3600.00
2016-02-09T18:00,5.2,38,3.11,1,618.64
2016-02-09T19:00,4.9,55,3.25,0,0.00
2016-02-09T20:00,4.8,73,3.34,0,0.00
2016-02-09T21:00,4.7,62,3.41,0,0.00
2016-02-09T22:00,4.6,57,3.54,0,0.00
2016-02-09T23:00,4.6,83,3.45,0,0.00
2016-02-10T00:00,4.5,38,2.91,0,0.00
2016-02-10T01:00,4.4,43,2.66,0,0.00
2016-02-10T02:00,4.4,57,2.94,0,0.00
2016-02-10T03:00,4.3,90,2.60,0,0.00
2016-02-10T04:00,4.1,100,2.24,0,0.00
2016-02-10T05:00,3.9,92,2.00,0,0.00
2016-02-10T06:00,3.4,75,1.82,0,0.00
2016-02-10T07:00,3.0,45,1.71,0,0.00
2016-02-10T08:00,3.0,47,1.71,0,0.00
2016-02-10T09:00,3.1,61,1.60,0,0.00
2016-02-10T10:00,3.4,49,1.30,1,0.00
2016-02-10T11:00,3.8,39,0.91,1,2887.43
2016-02-10T12:00,4.0,41,0.10,1,3600.00
2016-02-10T13:00,4.4,81,1.08,1,3600.00
2016-02-10T14:00,4.6,100,1.25,1,3600.00
2016-02-10T15:00,4.9,86,1.44,1,3600.00
2016-02-10T16:00,4.9,72,1.49,1,3600.00
2016-02-10T17:00,4.6,74,1.75,1,3600.00
2016-02-10T18:00,3.8,93,2.01,1,1926.00
2016-02-10T19:00,4.3,100,2.02,0,0.00
2016-02-10T20:00,4.1,100,1.75,0,0.00
2016-02-10T21:00,4.0,100,1.43,0,0.00
2016-02-10T22:00,3.8,100,1.30,0,0.00
2016-02-10T23:00,3.4,100,1.36,0,0.00
2016-02-11T00:00,2.6,59,2.11,0,0.00
2016-02-11T01:00,2.4,33,1.30,0,0.00
2016-02-11T02:00,2.1,38,0.72,0,0.00
2016-02-11T03:00,2.0,47,0.71,0,0.00
2016-02-11T04:00,2.1,52,1.25,0,0.00
2016-02-11T05:00,2.3,44,1.49,0,0.00
2016-02-11T06:00,2.6,39,1.60,0,0.00
2016-02-11T07:00,2.6,31,1.63,0,0.00
2016-02-11T08:00,2.6,47,1.80,0,0.00
2016-02-11T09:00,2.7,55,2.15,0,0.00
2016-02-11T10:00,3.0,56,2.47,1,0.00
2016-02-11T11:00,3.7,79,2.64,1,3059.93
2016-02-11T12:00,4.1,56,2.75,1,3600.00
2016-02-11T13:00,4.5,55,2.15,1,3600.00
2016-02-11T14:00,4.7,56,1.70,1,3600.00
2016-02-11T15:00,5.0,18,1.21,1,3600.00
2016-02-11T16:00,4.9,20,1.22,1,3600.00
2016-02-11T17:00,4.6,20,1.43,1,3600.00
2016-02-11T18:00,3.4,7,1.97,1,2099.29
2016-02-11T19:00,2.2,2,2.19,0,0.00
2016-02-11T20:00,1.8,1,2.47,0,0.00
2016-02-11T21:00,1.7,0,2.62,0,0.00
2016-02-11T22:00,1.6,0,2.89,0,0.00
2016-02-11T23:00,1.5,0,2.83,0,0.00
2016-02-12T00:00,1.3,8,3.50,0,0.00
2016-02-12T01:00,0.7,7,3.28,0,0.00
2016-02-12T02:00,0.4,0,3.26,0,0.00
2016-02-12T03:00,0.2,0,3.05,0,0.00
2016-02-12T04:00,-0.2,0,3.28,0,0.00
2016-02-12T05:00,-0.5,0,3.16,0,0.00
2016-02-12T06:00,-0.8,0,2.91,0,0.00
2016-02-12T07:00,-0.9,0,2.90,0,0.00
2016-02-12T08:00,-1.2,0,3.14,0,0.00
2016-02-12T09:00,-1.3,0,3.24,0,0.00
2016-02-12T10:00,-0.8,0,3.19,1,45.71
2016-02-12T11:00,0.3,0,3.18,1,3233.49
2016-02-12T12:00,0.8,0,3.56,1,3600.00
2016-02-12T13:00,1.4,0,3.45,1,3600.00
2016-02-12T14:00,1.8,0,3.42,1,3600.00
2016-02-12T15:00,2.1,0,3.60,1,3600.00
2016-02-12T16:00,2.1,0,4.10,1,3600.00
2016-02-12T17:00,1.6,0,4.60,1,3600.00
2016-02-12T18:00,0.2,0,4.51,1,2272.07
2016-02-12T19:00,0.4,0,3.93,0,0.00
2016-02-12T20:00,0.3,0,3.16,0,0.00
2016-02-12T21:00,-0.2,0,2.65,0,0.00
2016-02-12T22:00,-0.4,0,2.04,0,0.00
2016-02-12T23:00,-0.8,0,1.43,0,0.00
2016-02-13T00:00,-1.5,0,1.86,0,0.00
2016-02-13T01:00,-0.4,0,1.36,0,0.00
2016-02-13T02:00,-0.2,0,1.12,0,0.00
2016-02-13T03:00,-0.4,0,0.70,0,0.00
2016-02-13T04:00,-0.7,0,0.67,0,0.00
2016-02-13T05:00,-1.2,0,0.82,0,0.00
2016-02-13T06:00,-2.0,0,1.00,0,0.00
2016-02-13T07:00,-2.5,0,1.20,0,0.00
2016-02-13T08:00,-2.6,0,1.20,0,0.00
2016-02-13T09:00,-2.5,0,1.61,0,0.00
2016-02-13T10:00,-2.0,0,2.12,1,43.55
2016-02-13T11:00,-0.7,1,2.31,1,3407.90
2016-02-13T12:00,-0.3,0,2.37,1,3600.00
2016-02-13T13:00,0.5,1,2.30,1,3600.00
2016-02-13T14:00,1.0,1,2.33,1,3600.00
2016-02-13T15:00,1.3,1,2.60,1,3600.00
2016-02-13T16:00,1.3,10,3.01,1,3600.00
2016-02-13T17:00,0.8,19,2.92,1,3600.00
2016-02-13T18:00,-0.1,32,2.92,1,2444.20
2016-02-13T19:00,-0.8,40,3.11,0,0.00
2016-02-13T20:00,-1.0,34,3.28,0,0.00
2016-02-13T21:00,-1.2,36,3.38,0,0.00
2016-02-13T22:00,-1.2,7,3.55,0,0.00
2016-02-13T23:00,-1.5,6,3.64,0,0.00
2016-02-14T00:00,-1.5,21,3.98,0,0.00
2016-02-14T01:00,-1.6,29,4.12,0,0.00
2016-02-14T02:00,-1.8,26,3.92,0,0.00
2016-02-14T03:00,-1.7,40,3.86,0,0.00
2016-02-14T04:00,-1.9,29,3.76,0,0.00
2016-02-14T05:00,-2.1,0,3.49,0,0.00
2016-02-14T06:00,-2.3,1,3.22,0,0.00
2016-02-14T07:00,-2.4,4,2.79,0,0.00
2016-02-14T08:00,-2.6,16,2.45,0,0.00
2016-02-14T09:00,-2.8,40,2.30,0,0.00
2016-02-14T10:00,-2.6,33,2.24,1,4.66
2016-02-14T11:00,-1.5,28,1.99,1,3582.99
2016-02-14T12:00,0.1,50,1.41,1,3600.00
2016-02-14T13:00,0.8,53,0.50,1,3600.00
2016-02-14T14:00,1.2,76,0.98,1,3600.00
2016-02-14T15:00,1.5,76,2.20,1,3600.00
2016-02-14T16:00,1.5,28,3.00,1,3600.00
2016-02-14T17:00,1.2,2,3.55,1,3600.00
2016-02-14T18:00,0.9,26,4.03,1,2615.56
2016-02-14T19:00,0.4,48,4.14,0,0.00
2016-02-14T20:00,0.0,4,3.90,0,0.00
2016-02-14T21:00,-0.3,0,3.51,0,0.00
2016-02-14T22:00,-0.7,0,3.11,0,0.00
2016-02-14T23:00,-0.9,0,2.93,0,0.00
2016-02-15T00:00,-1.1,0,2.73,0,0.00
2016-02-15T01:00,-1.3,0,2.64,0,0.00
2016-02-15T02:00,-1.7,0,2.51,0,0.00
2016-02-15T03:00,-1.9,0,2.45,0,0.00
2016-02-15T04:00,-2.0,0,2.93,0,0.00
2016-02-15T05:00,-2.1,0,3.22,0,0.00
2016-02-15T06:00,-2.2,0,3.16,0,0.00
2016-02-15T07:00,-2.3,0,3.14,0,0.00
2016-02-15T08:00,-2.4,0,3.41,0,0.00
2016-02-15T09:00,-2.4,0,3.61,0,0.00
2016-02-15T10:00,-2.0,1,3.91,1,58.80
2016-02-15T11:00,-0.9,0,3.90,1,3600.00
2016-02-15T12:00,0.1,0,3.54,1,3600.00
2016-02-15T13:00,0.8,0,3.70,1,3600.00
2016-02-15T14:00,1.4,0,4.13,1,3600.00
2016-02-15T15:00,2.1,0,4.36,1,3600.00
2016-02-15T16:00,2.4,0,4.71,1,3600.00
2016-02-15T17:00,2.2,0,5.17,1,3600.00
2016-02-15T18:00,1.5,0,5.25,1,2786.04
2016-02-15T19:00,0.9,0,4.60,0,0.00
2016-02-15T20:00,0.6,0,4.01,0,0.00
2016-02-15T21:00,0.3,0,4.14,0,0.00
2016-02-15T22:00,0.1,0,3.70,0,0.00
2016-02-15T23:00,-0.4,0,3.44,0,0.00
2016-02-16T00:00,-0.6,4,3.21,0,0.00
2016-02-16T01:00,-0.8,7,2.57,0,0.00
2016-02-16T02:00,-1.0,0,1.98,0,0.00
2016-02-16T03:00,-1.2,18,1.03,0,0.00
2016-02-16T04:00,-1.5,42,1.12,0,0.00
2016-02-16T05:00,-1.5,5,1.64,0,0.00
2016-02-16T06:00,-1.6,31,1.98,0,0.00
2016-02-16T07:00,-1.5,37,2.41,0,0.00
2016-02-16T08:00,-1.1,29,3.18,0,0.00
2016-02-16T09:00,-0.6,40,3.82,0,0.00
2016-02-16T10:00,0.1,43,4.81,1,46.73
2016-02-16T11:00,1.7,60,5.52,1,3600.00
2016-02-16T12:00,2.5,56,7.02,1,3600.00
2016-02-16T13:00,2.9,43,7.54,1,3600.00
2016-02-16T14:00,3.7,51,8.01,1,3600.00
2016-02-16T15:00,4.0,100,8.80,1,3600.00
2016-02-16T16:00,4.1,82,9.28,1,2708.32
2016-02-16T17:00,4.3,78,9.42,1,0.00
2016-02-16T18:00,4.3,70,9.40,1,0.00
2016-02-16T19:00,4.2,68,9.82,0,0.00
2016-02-16T20:00,4.3,94,10.31,0,0.00
2016-02-16T21:00,4.5,100,10.57,0,0.00
2016-02-16T22:00,4.5,99,10.99,0,0.00
2016-02-16T23:00,4.7,100,11.21,0,0.00
2016-02-17T00:00,5.0,88,11.38,0,0.00
2016-02-17T01:00,5.1,96,11.63,0,0.00
2016-02-17T02:00,5.1,100,11.43,0,0.00
2016-02-17T03:00,5.1,100,10.67,0,0.00
2016-02-17T04:00,4.8,100,10.59,0,0.00
2016-02-17T05:00,4.5,100,10.75,0,0.00
2016-02-17T06:00,4.2,100,10.99,0,0.00
2016-02-17T07:00,4.2,100,11.42,0,0.00
2016-02-17T08:00,4.2,100,11.69,0,0.00
2016-02-17T09:00,4.3,100,11.67,0,0.00
2016-02-17T10:00,4.2,100,11.16,1,0.00
2016-02-17T11:00,4.1,100,10.94,1,0.00
2016-02-17T12:00,4.3,100,11.77,1,0.00
2016-02-17T13:00,4.3,92,12.26,1,560.67
2016-02-17T14:00,4.0,85,11.90,1,997.51
2016-02-17T15:00,3.8,82,11.85,1,3600.00
2016-02-17T16:00,3.4,64,11.45,1,3586.06
2016-02-17T17:00,3.1,86,11.41,1,3600.00
2016-02-17T18:00,2.7,90,10.92,1,3123.91
2016-02-17T19:00,2.3,100,10.57,0,0.00
2016-02-17T20:00,2.0,100,10.31,0,0.00
2016-02-17T21:00,1.8,87,10.14,0,0.00
2016-02-17T22:00,1.6,85,10.02,0,0.00
2016-02-17T23:00,1.6,68,10.18,0,0.00
2016-02-18T00:00,1.7,82,8.80,0,0.00
2016-02-18T01:00,1.6,62,8.68,0,0.00
2016-02-18T02:00,1.4,58,8.21,0,0.00
2016-02-18T03:00,1.2,53,7.78,0,0.00
2016-02-18T04:00,1.1,79,7.35,0,0.00
2016-02-18T05:00,1.1,100,7.01,0,0.00
2016-02-18T06:00,1.2,100,7.17,0,0.00
2016-02-18T07:00,1.3,86,7.44,0,0.00
2016-02-18T08:00,1.4,77,7.34,0,0.00
2016-02-18T09:00,1.4,91,7.14,0,0.00
2016-02-18T10:00,1.4,100,7.00,1,0.00
2016-02-18T11:00,1.8,100,7.29,1,446.35
2016-02-18T12:00,2.2,100,7.15,1,1751.67
2016-02-18T13:00,2.3,100,7.52,1,615.17
2016-02-18T14:00,2.5,100,7.65,1,0.00
2016-02-18T15:00,2.8,100,7.38,1,0.00
2016-02-18T16:00,3.0,100,6.84,1,0.00
2016-02-18T17:00,2.9,100,6.71,1,0.00
2016-02-18T18:00,2.8,100,6.67,1,0.00
2016-02-18T19:00,2.6,100,6.44,0,0.00
2016-02-18T20:00,2.3,100,6.44,0,0.00
2016-02-18T21:00,2.2,100,6.42,0,0.00
2016-02-18T22:00,2.3,100,6.61,0,0.00
2016-02-18T23:00,2.3,79,6.45,0,0.00
2016-02-19T00:00,2.4,53,5.14,0,0.00
2016-02-19T01:00,2.5,44,4.56,0,0.00
2016-02-19T02:00,2.4,46,4.24,0,0.00
